[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	12/31/2019 5:08:35 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_16	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:37:00 PM	1	1	NPOC	17.42	5.786	NPOC:6.365mg/L	1	80	
Unknown	NPOC	NPOC_16	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:39:32 PM	1	2	NPOC	18.85	6.261	NPOC:6.365mg/L	0	80	
Unknown	NPOC	NPOC_16	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:42:05 PM	1	3	NPOC	19.99	6.640	NPOC:6.365mg/L	1	80	
Unknown	NPOC	NPOC_16	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:44:27 PM	1	4	NPOC	19.27	6.401	NPOC:6.365mg/L	0	80	
Unknown	NPOC	NPOC_16	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:46:52 PM	1	5	NPOC	19.37	6.434	NPOC:6.365mg/L	0	80	
Unknown	NPOC	NPOC_17	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:51:45 PM	1	1	NPOC	7.420	2.465	NPOC:2.615mg/L	1	80	
Unknown	NPOC	NPOC_17	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:54:05 PM	1	2	NPOC	7.855	2.609	NPOC:2.615mg/L	0	80	
Unknown	NPOC	NPOC_17	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:56:25 PM	1	3	NPOC	7.859	2.610	NPOC:2.615mg/L	0	80	
Unknown	NPOC	NPOC_17	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:58:45 PM	1	4	NPOC	7.904	2.625	NPOC:2.615mg/L	0	80	
Unknown	NPOC	NPOC_18	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 9:03:54 PM	1	1	NPOC	9.791	3.252	NPOC:3.700mg/L	1	80	
Unknown	NPOC	NPOC_18	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 9:06:22 PM	1	2	NPOC	10.98	3.647	NPOC:3.700mg/L	0	80	
Unknown	NPOC	NPOC_18	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 9:08:47 PM	1	3	NPOC	11.14	3.700	NPOC:3.700mg/L	0	80	
Unknown	NPOC	NPOC_18	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 9:11:23 PM	1	4	NPOC	11.30	3.753	NPOC:3.700mg/L	0	80	
Unknown	NPOC	NPOC_19	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 9:16:29 PM	1	1	NPOC	11.62	3.860	NPOC:4.464mg/L	1	80	
