StationName,DateTime,Temp,TMin,TMax,SnowDep,Rn_1,Rn24,Rn15,Precip,Prec_24,Prec_1
FWx Chris Creek,2020-02-17 2:00,-2.7,-2.7,-2,0.018,0,1.78,0,449,1,0
FWx Chris Creek,2020-02-17 2:15,-2.7,,,,,,0,,,
FWx Chris Creek,2020-02-17 2:30,-2.9,,,,,,0,,,
FWx Chris Creek,2020-02-17 2:45,-2.9,,,,,,0,,,
FWx Chris Creek,2020-02-17 3:00,-3,-3,-2.7,0.019,0,1.78,0,449,1,0
FWx Chris Creek,2020-02-17 3:15,-3.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 3:30,-3.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 3:45,-3.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 4:00,-3.4,-3.4,-3.1,0.02,0,1.78,0,449,1,0
FWx Chris Creek,2020-02-17 4:15,-3.6,,,,,,0,,,
FWx Chris Creek,2020-02-17 4:30,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-17 4:45,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-17 5:00,-3.7,-3.7,-3.4,0.02,0,1.78,0,449,1,0
FWx Chris Creek,2020-02-17 5:15,-3.8,,,,,,0,,,
FWx Chris Creek,2020-02-17 5:30,-4,,,,,,0,,,
FWx Chris Creek,2020-02-17 5:45,-4.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 6:00,-4.2,-4.2,-3.6,0.023,0,1.78,0,450,2,1
FWx Chris Creek,2020-02-17 6:15,-4.2,,,,,,0,,,
FWx Chris Creek,2020-02-17 6:30,-4.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 6:45,-4.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 7:00,-4.2,-4.3,-4.1,0.019,0,1.78,0,449,1,-1
FWx Chris Creek,2020-02-17 7:15,-4.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 7:30,-4.2,,,,,,0,,,
FWx Chris Creek,2020-02-17 7:45,-4.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 8:00,-3.9,-4.3,-3.9,0.016,0,1.78,0,450,2,1
FWx Chris Creek,2020-02-17 8:15,-3.8,,,,,,0,,,
FWx Chris Creek,2020-02-17 8:30,-2.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 8:45,-1,,,,,,0,,,
FWx Chris Creek,2020-02-17 9:00,0.4,-3.9,0.4,0.009,0,1.78,0,449,1,-1
FWx Chris Creek,2020-02-17 9:15,1.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 9:30,2.8,,,,,,0,,,
FWx Chris Creek,2020-02-17 9:45,3.2,,,,,,0,,,
FWx Chris Creek,2020-02-17 10:00,3.6,0.5,3.6,0.01,0,1.52,0,449,1,0
FWx Chris Creek,2020-02-17 10:15,4.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 10:30,4.9,,,,,,0,,,
FWx Chris Creek,2020-02-17 10:45,4.6,,,,,,0,,,
FWx Chris Creek,2020-02-17 11:00,5,3.7,5.3,0.023,0,1.52,0,448,1,-1
FWx Chris Creek,2020-02-17 11:15,5.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 11:30,5.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 11:45,3.6,,,,,,0,,,
FWx Chris Creek,2020-02-17 12:00,3,3,6.1,0.017,0,0.51,0,448,0,0
FWx Chris Creek,2020-02-17 12:15,2.9,,,,,,0,,,
FWx Chris Creek,2020-02-17 12:30,3.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 12:45,4,,,,,,0,,,
FWx Chris Creek,2020-02-17 13:00,3.9,2.8,4,0.018,0,0,0,448,0,0
FWx Chris Creek,2020-02-17 13:15,3.9,,,,,,0,,,
FWx Chris Creek,2020-02-17 13:30,3.6,,,,,,0,,,
FWx Chris Creek,2020-02-17 13:45,3.6,,,,,,0,,,
FWx Chris Creek,2020-02-17 14:00,4.5,3.5,4.5,0.019,0,0,0,448,0,0
FWx Chris Creek,2020-02-17 14:15,4.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 14:30,4.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 14:45,3.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 15:00,3.2,3.2,4.8,0.017,0,0,0,448,0,0
FWx Chris Creek,2020-02-17 15:15,2.9,,,,,,0,,,
FWx Chris Creek,2020-02-17 15:30,3.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 15:45,3.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 16:00,3.6,2.9,3.6,0.017,0,0,0,448,1,0
FWx Chris Creek,2020-02-17 16:15,3.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 16:30,3.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 16:45,2.8,,,,,,0,,,
FWx Chris Creek,2020-02-17 17:00,2.6,2.5,3.6,0.016,0,0,0,448,0,0
FWx Chris Creek,2020-02-17 17:15,2.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 17:30,1.8,,,,,,0,,,
FWx Chris Creek,2020-02-17 17:45,1.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 18:00,0.8,0.8,2.6,0.017,0,0,0,448,0,0
FWx Chris Creek,2020-02-17 18:15,0.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 18:30,-0.2,,,,,,0,,,
FWx Chris Creek,2020-02-17 18:45,-0.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 19:00,-0.6,-0.6,0.8,0.015,0,0,0,449,1,1
FWx Chris Creek,2020-02-17 19:15,-1.4,,,,,,0,,,
FWx Chris Creek,2020-02-17 19:30,-1.6,,,,,,0,,,
FWx Chris Creek,2020-02-17 19:45,-1.6,,,,,,0,,,
FWx Chris Creek,2020-02-17 20:00,-1.6,-1.7,-0.6,0.018,0,0,0,449,1,0
FWx Chris Creek,2020-02-17 20:15,-1.4,,,,,,0,,,
FWx Chris Creek,2020-02-17 20:30,-1.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 20:45,-1.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 21:00,-1.7,-1.7,-1.3,0.019,0,0,0,449,0,0
FWx Chris Creek,2020-02-17 21:15,-1.9,,,,,,0,,,
FWx Chris Creek,2020-02-17 21:30,-1.9,,,,,,0,,,
FWx Chris Creek,2020-02-17 21:45,-2.2,,,,,,0,,,
FWx Chris Creek,2020-02-17 22:00,-2.3,-2.3,-1.7,0.021,0,0,0,449,0,0
FWx Chris Creek,2020-02-17 22:15,-2.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 22:30,-2.5,,,,,,0,,,
FWx Chris Creek,2020-02-17 22:45,-2.6,,,,,,0,,,
FWx Chris Creek,2020-02-17 23:00,-2.7,-2.7,-2.3,0.018,0,0,0,449,0,0
FWx Chris Creek,2020-02-17 23:15,-2.7,,,,,,0,,,
FWx Chris Creek,2020-02-17 23:30,-2.7,,,,,,0,,,
FWx Chris Creek,2020-02-17 23:45,-2.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 0:00,-2.3,-2.7,-2.3,0.019,0,0,0,449,0,0
FWx Chris Creek,2020-02-18 0:15,-2.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 0:30,-2.6,,,,,,0,,,
FWx Chris Creek,2020-02-18 0:45,-2.7,,,,,,0,,,
FWx Chris Creek,2020-02-18 1:00,-2.9,-2.9,-2.3,0.018,0,0,0,449,0,0
FWx Chris Creek,2020-02-18 1:15,-3.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 1:30,-3.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 1:45,-3.6,,,,,,0,,,
FWx Chris Creek,2020-02-18 2:00,-3.9,-3.9,-2.9,0.02,0,0,0,450,1,1
FWx Chris Creek,2020-02-18 2:15,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-18 2:30,-4,,,,,,0,,,
FWx Chris Creek,2020-02-18 2:45,-4.1,,,,,,0,,,
FWx Chris Creek,2020-02-18 3:00,-4.2,-4.3,-3.9,0.021,0,0,0,450,1,0
FWx Chris Creek,2020-02-18 3:15,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-18 3:30,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-18 3:45,-4.1,,,,,,0,,,
FWx Chris Creek,2020-02-18 4:00,-4,-4.2,-3.7,0.02,0,0,0,450,1,0
FWx Chris Creek,2020-02-18 4:15,-3.5,,,,,,0,,,
FWx Chris Creek,2020-02-18 4:30,-3.5,,,,,,0,,,
FWx Chris Creek,2020-02-18 4:45,-3.5,,,,,,0,,,
FWx Chris Creek,2020-02-18 5:00,-3.5,-4,-3.4,0.019,0,0,0,450,1,0
FWx Chris Creek,2020-02-18 5:15,-3.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 5:30,-3.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 5:45,-3.2,,,,,,0,,,
FWx Chris Creek,2020-02-18 6:00,-2.9,-3.4,-2.9,0.023,0,0,0,450,0,0
FWx Chris Creek,2020-02-18 6:15,-3,,,,,,0,,,
FWx Chris Creek,2020-02-18 6:30,-2.5,,,,,,0,,,
FWx Chris Creek,2020-02-18 6:45,-2.6,,,,,,0,,,
FWx Chris Creek,2020-02-18 7:00,-2.4,-3,-2.4,0.022,0,0,0,450,1,0
FWx Chris Creek,2020-02-18 7:15,-2.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 7:30,-2.8,,,,,,0,,,
FWx Chris Creek,2020-02-18 7:45,-2.9,,,,,,0,,,
FWx Chris Creek,2020-02-18 8:00,-3,-3,-2.1,0.024,0,0,0,450,0,0
FWx Chris Creek,2020-02-18 8:15,-2.9,,,,,,0,,,
FWx Chris Creek,2020-02-18 8:30,-2.8,,,,,,0,,,
FWx Chris Creek,2020-02-18 8:45,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 9:00,-1.5,-3,-1.5,0.021,0,0,0,450,1,0
FWx Chris Creek,2020-02-18 9:15,-1,,,,,,0,,,
FWx Chris Creek,2020-02-18 9:30,-0.9,,,,,,0,,,
FWx Chris Creek,2020-02-18 9:45,-0.8,,,,,,0,,,
FWx Chris Creek,2020-02-18 10:00,-0.6,-1.4,-0.6,0.022,0,0,0,450,1,0
FWx Chris Creek,2020-02-18 10:15,-0.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 10:30,0.1,,,,,,0.25,,,
FWx Chris Creek,2020-02-18 10:45,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 11:00,0.4,-0.6,0.6,0.019,0.25,0.25,0,449,1,-1
FWx Chris Creek,2020-02-18 11:15,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 11:30,0.8,,,,,,0,,,
FWx Chris Creek,2020-02-18 11:45,1,,,,,,0,,,
FWx Chris Creek,2020-02-18 12:00,1.1,0.2,1.1,0.02,0,0.25,0,449,1,0
FWx Chris Creek,2020-02-18 12:15,1.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 12:30,1.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 12:45,1.8,,,,,,0,,,
FWx Chris Creek,2020-02-18 13:00,3.5,1.1,3.5,0.016,0,0.25,0,449,1,0
FWx Chris Creek,2020-02-18 13:15,3.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 13:30,3.7,,,,,,0,,,
FWx Chris Creek,2020-02-18 13:45,3.7,,,,,,0,,,
FWx Chris Creek,2020-02-18 14:00,3.9,3.3,4.1,0.016,0,0.25,0,448,0,-1
FWx Chris Creek,2020-02-18 14:15,3.9,,,,,,0,,,
FWx Chris Creek,2020-02-18 14:30,4.2,,,,,,0,,,
FWx Chris Creek,2020-02-18 14:45,4.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 15:00,4.1,3.9,4.5,0.015,0,0.25,0,448,0,0
FWx Chris Creek,2020-02-18 15:15,4.1,,,,,,0,,,
FWx Chris Creek,2020-02-18 15:30,4.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 15:45,4.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 16:00,3.8,3.8,4.3,0.014,0,0.25,0,448,0,0
FWx Chris Creek,2020-02-18 16:15,3.6,,,,,,0,,,
FWx Chris Creek,2020-02-18 16:30,3.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 16:45,3.2,,,,,,0,,,
FWx Chris Creek,2020-02-18 17:00,2.8,2.8,3.8,0.012,0,0.25,0,448,0,0
FWx Chris Creek,2020-02-18 17:15,2.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 17:30,1.1,,,,,,0,,,
FWx Chris Creek,2020-02-18 17:45,-0.1,,,,,,0,,,
FWx Chris Creek,2020-02-18 18:00,-1,-1,2.8,0.016,0,0.25,0,448,0,0
FWx Chris Creek,2020-02-18 18:15,-1.2,,,,,,0,,,
FWx Chris Creek,2020-02-18 18:30,-1.5,,,,,,0,,,
FWx Chris Creek,2020-02-18 18:45,-1.9,,,,,,0,,,
FWx Chris Creek,2020-02-18 19:00,-2.1,-2.1,-1,0.017,0,0.25,0,449,0,1
FWx Chris Creek,2020-02-18 19:15,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-18 19:30,-2.5,,,,,,0,,,
FWx Chris Creek,2020-02-18 19:45,-2.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 20:00,-2.5,-2.5,-2.1,0.017,0,0.25,0,449,0,0
FWx Chris Creek,2020-02-18 20:15,-2.8,,,,,,0,,,
FWx Chris Creek,2020-02-18 20:30,-2.8,,,,,,0,,,
FWx Chris Creek,2020-02-18 20:45,-2.9,,,,,,0,,,
FWx Chris Creek,2020-02-18 21:00,-2.9,-2.9,-2.5,0.018,0,0.25,0,449,0,0
FWx Chris Creek,2020-02-18 21:15,-3.1,,,,,,0,,,
FWx Chris Creek,2020-02-18 21:30,-3.1,,,,,,0,,,
FWx Chris Creek,2020-02-18 21:45,-3.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 22:00,-3.4,-3.5,-3,0.02,0,0.25,0,449,0,0
FWx Chris Creek,2020-02-18 22:15,-3.6,,,,,,0,,,
FWx Chris Creek,2020-02-18 22:30,-3.4,,,,,,0,,,
FWx Chris Creek,2020-02-18 22:45,-3.6,,,,,,0,,,
FWx Chris Creek,2020-02-18 23:00,-3.5,-3.6,-3.3,0.018,0,0.25,0,450,1,1
FWx Chris Creek,2020-02-18 23:15,-3.5,,,,,,0,,,
FWx Chris Creek,2020-02-18 23:30,-3.5,,,,,,0,,,
FWx Chris Creek,2020-02-18 23:45,-3.6,,,,,,0,,,
FWx Chris Creek,2020-02-19 0:00,-3.7,-3.8,-3.4,0.017,0,0.25,0,450,1,0
FWx Chris Creek,2020-02-19 0:15,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 0:30,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 0:45,-4,,,,,,0,,,
FWx Chris Creek,2020-02-19 1:00,-3.5,-4,-3.5,0.022,0,0.25,0,450,1,0
FWx Chris Creek,2020-02-19 1:15,-2.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 1:30,-3.2,,,,,,0,,,
FWx Chris Creek,2020-02-19 1:45,-3.5,,,,,,0,,,
FWx Chris Creek,2020-02-19 2:00,-3.8,-3.8,-2.6,0.018,0,0.25,0,450,0,0
FWx Chris Creek,2020-02-19 2:15,-4,,,,,,0,,,
FWx Chris Creek,2020-02-19 2:30,-3.6,,,,,,0,,,
FWx Chris Creek,2020-02-19 2:45,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-19 3:00,-3.6,-4,-3.5,0.02,0,0.25,0,450,0,0
FWx Chris Creek,2020-02-19 3:15,-4,,,,,,0,,,
FWx Chris Creek,2020-02-19 3:30,-4,,,,,,0,,,
FWx Chris Creek,2020-02-19 3:45,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 4:00,-4,-4,-3.6,0.02,0,0.25,0,450,0,0
FWx Chris Creek,2020-02-19 4:15,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 4:30,-4,,,,,,0,,,
FWx Chris Creek,2020-02-19 4:45,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 5:00,-3.4,-4,-3.2,0.013,0,0.25,0,450,0,0
FWx Chris Creek,2020-02-19 5:15,-3.8,,,,,,0,,,
FWx Chris Creek,2020-02-19 5:30,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 5:45,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 6:00,-3.8,-4,-3.5,0.024,0,0.25,0,450,0,0
FWx Chris Creek,2020-02-19 6:15,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 6:30,-3.3,,,,,,0,,,
FWx Chris Creek,2020-02-19 6:45,-3.8,,,,,,0,,,
FWx Chris Creek,2020-02-19 7:00,-3.5,-4,-3.3,0.016,0,0.25,0,450,0,0
FWx Chris Creek,2020-02-19 7:15,-2.1,,,,,,0,,,
FWx Chris Creek,2020-02-19 7:30,-1.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 7:45,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-19 8:00,-1.9,-3.3,-1.7,0.019,0,0.25,0,450,0,0
FWx Chris Creek,2020-02-19 8:15,-1.7,,,,,,0,,,
FWx Chris Creek,2020-02-19 8:30,-0.6,,,,,,0,,,
FWx Chris Creek,2020-02-19 8:45,-0.1,,,,,,0,,,
FWx Chris Creek,2020-02-19 9:00,0.5,-2.2,0.5,0.017,0,0.25,0,450,0,0
FWx Chris Creek,2020-02-19 9:15,0.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 9:30,1.6,,,,,,0,,,
FWx Chris Creek,2020-02-19 9:45,2.7,,,,,,0,,,
FWx Chris Creek,2020-02-19 10:00,3.2,0.5,3.2,0.016,0,0.25,0,449,-1,-1
FWx Chris Creek,2020-02-19 10:15,3.5,,,,,,0,,,
FWx Chris Creek,2020-02-19 10:30,4,,,,,,0,,,
FWx Chris Creek,2020-02-19 10:45,3.8,,,,,,0,,,
FWx Chris Creek,2020-02-19 11:00,4.2,3.3,4.4,0.017,0,0,0,448,-1,-1
FWx Chris Creek,2020-02-19 11:15,4.6,,,,,,0,,,
FWx Chris Creek,2020-02-19 11:30,5,,,,,,0,,,
FWx Chris Creek,2020-02-19 11:45,5.4,,,,,,0,,,
FWx Chris Creek,2020-02-19 12:00,5.8,4.1,5.8,0.02,0,0,0,448,-1,0
FWx Chris Creek,2020-02-19 12:15,6.1,,,,,,0,,,
FWx Chris Creek,2020-02-19 12:30,6.1,,,,,,0,,,
FWx Chris Creek,2020-02-19 12:45,6.2,,,,,,0,,,
FWx Chris Creek,2020-02-19 13:00,6.3,5.7,6.5,0.019,0,0,0,448,-1,0
FWx Chris Creek,2020-02-19 13:15,6.7,,,,,,0,,,
FWx Chris Creek,2020-02-19 13:30,6.7,,,,,,0,,,
FWx Chris Creek,2020-02-19 13:45,6.6,,,,,,0,,,
FWx Chris Creek,2020-02-19 14:00,6.8,6.1,6.9,0.017,0,0,0,447,-1,-1
FWx Chris Creek,2020-02-19 14:15,6.8,,,,,,0,,,
FWx Chris Creek,2020-02-19 14:30,6.8,,,,,,0,,,
FWx Chris Creek,2020-02-19 14:45,6.8,,,,,,0,,,
FWx Chris Creek,2020-02-19 15:00,7.2,6.5,7.2,0.013,0,0,0,447,-1,0
FWx Chris Creek,2020-02-19 15:15,7,,,,,,0,,,
FWx Chris Creek,2020-02-19 15:30,6.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 15:45,6.8,,,,,,0,,,
FWx Chris Creek,2020-02-19 16:00,6.5,6.4,7.2,0.012,0,0,0,447,-1,0
FWx Chris Creek,2020-02-19 16:15,6.1,,,,,,0,,,
FWx Chris Creek,2020-02-19 16:30,6,,,,,,0,,,
FWx Chris Creek,2020-02-19 16:45,5.5,,,,,,0,,,
FWx Chris Creek,2020-02-19 17:00,5.7,5.5,6.5,0.011,0,0,0,447,-1,0
FWx Chris Creek,2020-02-19 17:15,5.2,,,,,,0,,,
FWx Chris Creek,2020-02-19 17:30,3.5,,,,,,0,,,
FWx Chris Creek,2020-02-19 17:45,2,,,,,,0,,,
FWx Chris Creek,2020-02-19 18:00,0.5,0.5,5.7,0.013,0,0,0,448,0,1
FWx Chris Creek,2020-02-19 18:15,-0.6,,,,,,0,,,
FWx Chris Creek,2020-02-19 18:30,-1.1,,,,,,0,,,
FWx Chris Creek,2020-02-19 18:45,-1.4,,,,,,0,,,
FWx Chris Creek,2020-02-19 19:00,-1.6,-1.6,0.4,0.015,0,0,0,448,-1,0
FWx Chris Creek,2020-02-19 19:15,-1.8,,,,,,0,,,
FWx Chris Creek,2020-02-19 19:30,-1.9,,,,,,0,,,
FWx Chris Creek,2020-02-19 19:45,-2,,,,,,0,,,
FWx Chris Creek,2020-02-19 20:00,-2.1,-2.2,-1.6,0.018,0,0,0,449,0,1
FWx Chris Creek,2020-02-19 20:15,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-19 20:30,-2.1,,,,,,0,,,
FWx Chris Creek,2020-02-19 20:45,-2.1,,,,,,0,,,
FWx Chris Creek,2020-02-19 21:00,-2.4,-2.4,-2,0.021,0,0,0,449,0,0
FWx Chris Creek,2020-02-19 21:15,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-19 21:30,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-19 21:45,-2.5,,,,,,0,,,
FWx Chris Creek,2020-02-19 22:00,-2.6,-2.6,-2.3,0.017,0,0,0,449,0,0
FWx Chris Creek,2020-02-19 22:15,-2.7,,,,,,0,,,
FWx Chris Creek,2020-02-19 22:30,-2.2,,,,,,0,,,
FWx Chris Creek,2020-02-19 22:45,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-19 23:00,-2.2,-2.7,-2.1,0.018,0,0,0,449,-1,0
FWx Chris Creek,2020-02-19 23:15,-2.2,,,,,,0,,,
FWx Chris Creek,2020-02-19 23:30,-2.7,,,,,,0,,,
FWx Chris Creek,2020-02-19 23:45,-2.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 0:00,-2.7,-2.8,-2.1,0.016,0,0,0,450,0,1
FWx Chris Creek,2020-02-20 0:15,-2.6,,,,,,0,,,
FWx Chris Creek,2020-02-20 0:30,-2.6,,,,,,0,,,
FWx Chris Creek,2020-02-20 0:45,-2.8,,,,,,0,,,
FWx Chris Creek,2020-02-20 1:00,-3,-3,-2.5,0.017,0,0,0,450,0,0
FWx Chris Creek,2020-02-20 1:15,-3,,,,,,0,,,
FWx Chris Creek,2020-02-20 1:30,-3.1,,,,,,0,,,
FWx Chris Creek,2020-02-20 1:45,-2.9,,,,,,0,,,
FWx Chris Creek,2020-02-20 2:00,-3.1,-3.1,-2.8,0.015,0,0,0,450,0,0
FWx Chris Creek,2020-02-20 2:15,-3.1,,,,,,0,,,
FWx Chris Creek,2020-02-20 2:30,-3.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 2:45,-3.2,,,,,,0,,,
FWx Chris Creek,2020-02-20 3:00,-3,-3.5,-3,0.014,0,0,0,450,0,0
FWx Chris Creek,2020-02-20 3:15,-3.2,,,,,,0,,,
FWx Chris Creek,2020-02-20 3:30,-3.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 3:45,-3.5,,,,,,0,,,
FWx Chris Creek,2020-02-20 4:00,-3.5,-3.6,-3,0.02,0,0,0,450,0,0
FWx Chris Creek,2020-02-20 4:15,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 4:30,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 4:45,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 5:00,-3.7,-3.7,-3.5,0.014,0,0,0,450,0,0
FWx Chris Creek,2020-02-20 5:15,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 5:30,-3.6,,,,,,0,,,
FWx Chris Creek,2020-02-20 5:45,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-20 6:00,-4,-4,-3.6,0.017,0,0,0,450,0,0
FWx Chris Creek,2020-02-20 6:15,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-20 6:30,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 6:45,-3.6,,,,,,0,,,
FWx Chris Creek,2020-02-20 7:00,-3.8,-4,-3.4,0.021,0,0,0,450,0,0
FWx Chris Creek,2020-02-20 7:15,-3.9,,,,,,0,,,
FWx Chris Creek,2020-02-20 7:30,-3.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 7:45,-3.8,,,,,,0,,,
FWx Chris Creek,2020-02-20 8:00,-3.9,-3.9,-3.7,0.016,0,0,0,450,0,0
FWx Chris Creek,2020-02-20 8:15,-2.9,,,,,,0,,,
FWx Chris Creek,2020-02-20 8:30,-1.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 8:45,-0.3,,,,,,0,,,
FWx Chris Creek,2020-02-20 9:00,0.5,-3.9,0.5,0.01,0.25,0.25,0.25,450,0,0
FWx Chris Creek,2020-02-20 9:15,1.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 9:30,2.5,,,,,,0,,,
FWx Chris Creek,2020-02-20 9:45,3.8,,,,,,0,,,
FWx Chris Creek,2020-02-20 10:00,4.4,0.4,4.4,0.014,0,0.25,0,449,0,-1
FWx Chris Creek,2020-02-20 10:15,5.2,,,,,,0,,,
FWx Chris Creek,2020-02-20 10:30,5.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 10:45,5.8,,,,,,0,,,
FWx Chris Creek,2020-02-20 11:00,6.1,4.5,6.2,0.017,0,0.25,0,448,0,-1
FWx Chris Creek,2020-02-20 11:15,6.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 11:30,6.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 11:45,7,,,,,,0,,,
FWx Chris Creek,2020-02-20 12:00,7.4,6.1,7.4,0.022,0,0.25,0,447,-1,-1
FWx Chris Creek,2020-02-20 12:15,7.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 12:30,8.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 12:45,8.6,,,,,,0,,,
FWx Chris Creek,2020-02-20 13:00,8.9,7.5,9.1,0.02,0,0.25,0,447,-1,0
FWx Chris Creek,2020-02-20 13:15,9.3,,,,,,0,,,
FWx Chris Creek,2020-02-20 13:30,9.1,,,,,,0,,,
FWx Chris Creek,2020-02-20 13:45,9.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 14:00,9.5,8.9,9.6,0.022,0,0.25,0,447,0,0
FWx Chris Creek,2020-02-20 14:15,10.4,,,,,,0,,,
FWx Chris Creek,2020-02-20 14:30,10.1,,,,,,0,,,
FWx Chris Creek,2020-02-20 14:45,9.8,,,,,,0,,,
FWx Chris Creek,2020-02-20 15:00,10.2,9.6,10.5,0.012,0,0.25,0,446,-1,-1
FWx Chris Creek,2020-02-20 15:15,9.8,,,,,,0,,,
FWx Chris Creek,2020-02-20 15:30,9.6,,,,,,0,,,
FWx Chris Creek,2020-02-20 15:45,9.7,,,,,,0,,,
FWx Chris Creek,2020-02-20 16:00,9.8,9.6,10.3,0.012,0,0.25,0,446,-1,0
FWx Chris Creek,2020-02-20 16:15,9.8,,,,,,0,,,
FWx Chris Creek,2020-02-20 16:30,9.6,,,,,,0,,,
FWx Chris Creek,2020-02-20 16:45,8.9,,,,,,0,,,
FWx Chris Creek,2020-02-20 17:00,7.9,7.9,9.9,0.007,0,0.25,0,447,0,1
FWx Chris Creek,2020-02-20 17:15,6.5,,,,,,0,,,
FWx Chris Creek,2020-02-20 17:30,3.8,,,,,,0,,,
FWx Chris Creek,2020-02-20 17:45,2,,,,,,0,,,
FWx Chris Creek,2020-02-20 18:00,1,1,7.9,0.011,0,0.25,0,447,-1,0
