StationName,DateTime,Wspd,Dir,Rn15,Temp,uDir,uWspd,Rh,sDir,sWspd,WSpd_1,Mx_Spd,Rn_1,RhMax,RhMin,TMax,TMin,PYRavg,Telem,uMx_Spd,uWSpd_1,Precip,SDist,sMx_Spd,sWSpd_1,Mx_Dir,sMx_Dir,uMx_Dir,SQual
,DateTime,kph,deg,mm,C,deg,kph,%,deg,kph,kph,kph,mm,%,%,C,C,W/m2,V,kph,kph,mm,m,kph,kph,deg,deg,deg,
FWx Martins Gulch,2019/03/30 15:30:00,3.6,214,0,14,217,3.5,53,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 15:45:00,6.3,231,0,13.8,232,6,53,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 16:00:00,5.7,190,0,15.1,191,5.1,48,,,5.7,12.8,0,55,41,16.4,13.8,251,13.7,12.5,5.2,1432,2.923,,,287,,287,189
FWx Martins Gulch,2019/03/30 16:15:00,8.3,146,0,15.5,149,7.7,48,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 16:30:00,7.9,120,0,14.9,126,7.5,51,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 16:45:00,5.7,124,0,14.7,130,5.3,48,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 17:00:00,6.9,120,0,14.5,126,6.5,50,,,7.4,13,0,52,47,15.6,14.5,390,13.7,13.5,6.9,1431,2.931,,,115,,120,185
FWx Martins Gulch,2019/03/30 17:15:00,5.6,120,0,14.4,128,5.1,49,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 17:30:00,5.7,122,0,14.2,130,5.2,53,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 17:45:00,3.8,134,0,14.1,139,3.5,52,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 18:00:00,5,111,0,12.6,118,4.6,59,,,5,8.5,0,59,49,14.5,12.6,183,13.8,8.9,4.6,1431,2.942,,,107,,126,172
FWx Martins Gulch,2019/03/30 18:15:00,3.5,78,0,11.7,85,3.1,62,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 18:30:00,0,72,0,10.5,103,0.8,70,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 18:45:00,0,325,0,9.2,334,1.1,77,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 19:00:00,0,238,0,8.1,248,1.4,82,,,1.1,4.9,0,82,59,12.6,8.1,21,13.2,4.8,1.6,1432,2.964,,,81,,92,189
FWx Martins Gulch,2019/03/30 19:15:00,4.5,270,0,7,274,4.2,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 19:30:00,5.2,278,0,6.4,281,4.8,88,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 19:45:00,6,265,0,6.3,266,5.7,88,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 20:00:00,6.3,279,0,6.4,281,5.8,84,,,5.3,8.6,0,89,83,8,6.3,0,13,9.5,5,1434,2.967,,,263,,258,184
FWx Martins Gulch,2019/03/30 20:15:00,6,271,0,6.2,274,5.7,85,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 20:30:00,7.4,266,0,6.2,268,7.2,84,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 20:45:00,6.5,272,0,6.2,276,6.3,83,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 21:00:00,7.7,285,0,6.5,288,7,79,,,6.8,10.6,0,87,79,6.5,6.1,0,12.9,11.1,6.4,1436,2.964,,,293,,299,188
FWx Martins Gulch,2019/03/30 21:15:00,7.5,273,0,6.6,276,7.2,80,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 21:30:00,8.1,276,0,6.1,280,7.7,83,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 21:45:00,7.6,274,0,5.9,276,7.2,83,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 22:00:00,8.2,266,0,5.3,268,7.9,86,,,7.8,11.1,0,86,79,6.7,5.3,0,12.9,12.6,7.5,1437,2.977,,,290,,291,188
FWx Martins Gulch,2019/03/30 22:15:00,7.8,267,0,5.5,270,7.5,85,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 22:30:00,7.6,252,0,5.3,253,7.4,85,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 22:45:00,6.1,236,0,4.8,236,5.9,88,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 23:00:00,6.2,254,0,4.6,255,6,88,,,7,11.2,0,91,84,5.5,4.4,0,12.9,11.2,6.7,1438,2.985,,,274,,270,188
FWx Martins Gulch,2019/03/30 23:15:00,6.4,244,0,4.5,245,6.3,89,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 23:30:00,6.3,244,0,4.4,244,6.1,88,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/30 23:45:00,6.2,245,0,4.1,246,5.9,89,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 00:00:00,6.3,229,0,3.7,229,6.2,90,,,6.4,8.4,0,90,86,4.7,3.7,0,12.9,9,6.2,1439,2.986,,,228,,225,189
FWx Martins Gulch,2019/03/31 00:15:00,6.8,231,0,3.7,231,6.7,89,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 00:30:00,6.7,247,0,4,248,6.3,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 00:45:00,6.5,241,0,4.2,242,6.4,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 01:00:00,6.2,240,0,3.7,241,6,88,,,6.4,9.1,0,91,84,4.3,3.5,0,12.8,9.8,6.2,1439,2.992,,,225,,273,189
FWx Martins Gulch,2019/03/31 01:15:00,6.6,249,0,3.8,250,6.3,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 01:30:00,6.2,249,0,3.8,251,5.8,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 01:45:00,6.8,245,0,3.9,245,6.6,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 02:00:00,6.4,241,0,3.8,242,6.1,86,,,6.5,8.9,0,89,84,4.1,3.5,0,12.8,10.2,6.2,1439,2.982,,,272,,251,188
FWx Martins Gulch,2019/03/31 02:15:00,6.1,242,0,4.1,242,5.8,84,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 02:30:00,6.3,238,0,3.8,238,6.3,87,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 02:45:00,6.6,230,0,3.4,231,6.6,89,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 03:00:00,6.7,236,0,3.3,236,6.7,90,,,6.4,8.3,0,90,84,4.1,3.3,0,12.8,8.9,6.3,1439,2.987,,,244,,261,185
FWx Martins Gulch,2019/03/31 03:15:00,5.7,236,0,3.4,237,5.5,89,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 03:30:00,6,232,0,3.4,232,5.9,89,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 03:45:00,6.2,226,0,3.4,227,6.2,88,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 04:00:00,6.2,222,0,3.4,225,6.2,88,,,6.1,8.5,0,90,88,3.5,3.2,0,12.8,8.9,6,1439,2.986,,,266,,243,188
FWx Martins Gulch,2019/03/31 04:15:00,6,230,0,3.1,230,6,88,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 04:30:00,5,235,0,2.5,235,4.8,91,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 04:45:00,5.5,234,0,2.1,234,5.3,92,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 05:00:00,6.6,228,0,2.7,230,6.5,88,,,5.8,8.3,0,94,87,3.5,2,0,12.7,9.3,5.8,1439,2.992,,,227,,222,185
FWx Martins Gulch,2019/03/31 05:15:00,5.8,225,0,2.7,226,5.9,87,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 05:30:00,5.7,232,0,2.7,234,5.5,87,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 05:45:00,4.1,245,0,2.5,246,3.9,89,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 06:00:00,5.1,236,0,2.1,235,4.9,90,,,5.1,7.6,0,92,87,2.8,2.1,0,12.7,7.9,4.9,1439,3.002,,,225,,233,188
FWx Martins Gulch,2019/03/31 06:15:00,5.9,236,0,1.9,237,5.9,92,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 06:30:00,5.2,256,0,2,258,4.9,92,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 06:45:00,5.3,235,0,2.4,236,5.2,90,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 07:00:00,4.8,242,0,2.3,243,4.6,91,,,5.2,8.5,0,93,90,2.4,1.7,14,12.9,9.1,5.1,1439,2.993,,,253,,255,189
FWx Martins Gulch,2019/03/31 07:15:00,5.5,239,0,3.4,239,5.3,87,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 07:30:00,4.8,233,0,4.7,235,4.5,82,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 07:45:00,4.6,233,0,6.5,236,4.3,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 08:00:00,3.3,264,0,8,266,2.9,72,,,4.5,7.4,0,92,72,8,2.3,187,13.7,7.7,4.2,1438,2.962,,,256,,256,188
FWx Martins Gulch,2019/03/31 08:15:00,1.5,219,0,9.4,218,2.1,67,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 08:30:00,1.1,197,0,11.1,194,1.6,57,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 08:45:00,2,195,0,12.2,198,2.2,53,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 09:00:00,5.8,97,0,12.8,105,5.3,56,,,2.2,8.8,0,72,49,12.9,8.1,372,14.3,8.6,2.6,1437,2.948,,,93,,102,172
FWx Martins Gulch,2019/03/31 09:15:00,5.2,124,0,12.8,128,4.6,56,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 09:30:00,9.1,105,0,12.3,110,8.7,52,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 09:45:00,8.6,116,0,12.3,123,8.2,52,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 10:00:00,10,122,0,12.7,126,9.6,50,,,8.4,16,0,57,48,12.9,12,571,14.3,17.7,7.9,1435,2.941,,,119,,123,177
FWx Martins Gulch,2019/03/31 10:15:00,9.3,113,0,13,118,8.9,49,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 10:30:00,10.4,84,0,13.1,90,9.8,45,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 10:45:00,8,98,0,13.7,104,7.3,45,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 11:00:00,9.8,94,0,13.9,99,9.2,45,,,9.6,16.7,0,51,44,13.9,12.7,673,14.1,17.2,9,1434,2.935,,,117,,126,177
FWx Martins Gulch,2019/03/31 11:15:00,9.7,99,0,14,103,9.1,42,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 11:30:00,10.1,95,0,14.4,103,9.5,40,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 11:45:00,11.4,99,0,14.4,105,10.8,36,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 12:00:00,10.2,114,0,14.9,121,9.6,40,,,10.1,17.8,0,46,35,15,13.9,746,13.6,18.2,9.4,1433,2.932,,,101,,70,176
FWx Martins Gulch,2019/03/31 12:15:00,9,109,0,15.5,115,8.3,37,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 12:30:00,10.8,102,0,15,107,10.2,39,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 12:45:00,10.9,116,0,15.4,120,10.1,38,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 13:00:00,9.7,75,0,16.1,81,8.9,34,,,9.9,19,0,40,34,16.1,14.8,771,13.5,21,9.2,1431,2.922,,,115,,119,180
FWx Martins Gulch,2019/03/31 13:15:00,10.3,100,0,15.8,106,9.7,32,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 13:30:00,10.2,103,0,16,109,9.6,32,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 13:45:00,9.2,86,0,16.1,92,8.6,30,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 14:00:00,10.1,59,0,16,63,9.4,26,,,10,18.3,0,36,24,16.3,15.8,756,13.6,19,9.4,1431,2.926,,,48,,50,176
FWx Martins Gulch,2019/03/31 14:15:00,8.8,99,0,16.4,107,8.1,27,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 14:30:00,8.4,129,0,14.6,134,7.9,31,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 14:45:00,6.9,81,0,14.1,87,6.4,34,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 15:00:00,4.9,64,0,14,67,4.5,35,,,7.7,19.1,0,35,23,16.6,14,278,13.7,19.8,7.2,1431,2.929,,,56,,62,177
FWx Martins Gulch,2019/03/31 15:15:00,6.1,23,0,14.2,27,5.7,32,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 15:30:00,8.5,30,0,15.2,34,7.8,29,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 15:45:00,6,28,0,15.5,28,5.6,29,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 16:00:00,5.6,66,0,16.3,69,4.9,30,,,6.6,17,0,38,28,16.3,14,358,13.7,16.4,6,1430,2.924,,,52,,56,172
FWx Martins Gulch,2019/03/31 16:15:00,10.7,27,0,15.8,31,10.1,32,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 16:30:00,11,55,0,15.6,59,10.2,32,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 16:45:00,12.1,48,0,15.2,52,11.4,32,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 17:00:00,9.9,72,0,15.2,77,9.2,34,,,10.6,19.7,0,35,29,16.5,15.1,371,13.8,20.2,10,1430,2.928,,,54,,58,177
FWx Martins Gulch,2019/03/31 17:15:00,7.1,39,0,15.1,45,6.5,34,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 17:30:00,7.3,84,0,14.8,91,6.7,34,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 17:45:00,7,108,0,14.3,115,6.6,37,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 18:00:00,6.5,103,0,13.9,109,5.9,37,,,7.5,15.7,0,39,32,15.1,13.9,195,13.7,15.2,6.9,1430,2.936,,,59,,61,172
FWx Martins Gulch,2019/03/31 18:15:00,6.4,94,0,13.3,100,5.9,39,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 18:30:00,4.9,120,0,12.1,127,4.6,51,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 18:45:00,0.4,345,0,10.4,340,1.3,58,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 19:00:00,1.5,23,0,9,12,2.1,48,,,3.4,11.6,0,63,36,13.8,9,37,13.3,12.3,3.6,1430,2.961,,,81,,84,185
FWx Martins Gulch,2019/03/31 19:15:00,2.2,7,0,8.8,14,2.5,60,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 19:30:00,0.9,252,0,7.5,245,1.8,66,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 19:45:00,4.1,285,0,6.8,289,3.8,68,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 20:00:00,5.5,275,0,6.6,278,5.1,66,,,3.1,9.3,0,71,42,9.6,6.5,0,13,9.2,3.3,1432,2.973,,,38,,44,176
FWx Martins Gulch,2019/03/31 20:15:00,5.3,253,0,6.2,254,4.9,71,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 20:30:00,6.4,253,0,5.7,255,6.2,72,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 20:45:00,7.3,252,0,5.4,253,7.1,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 21:00:00,7.6,255,0,4.9,256,7.5,77,,,6.5,9.1,0,77,67,6.7,4.9,0,13,9.2,6.3,1434,2.986,,,258,,257,190
FWx Martins Gulch,2019/03/31 21:15:00,8.7,260,0,4.6,262,8.5,73,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 21:30:00,8.1,270,0,4.7,272,7.7,71,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 21:45:00,9.1,270,0,4.9,272,8.7,67,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 22:00:00,8.5,277,0,5.5,281,8.2,62,,,8.5,11.5,0,77,61,5.5,4.6,0,12.9,12.3,8.2,1435,2.981,,,286,,286,189
FWx Martins Gulch,2019/03/31 22:15:00,8.1,265,0,5.2,267,7.8,64,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 22:30:00,5.6,236,0,4.1,236,5.3,70,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 22:45:00,5.2,234,0,3.9,238,5,73,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 23:00:00,6.4,234,0,4.1,233,6.4,70,,,6.4,10.1,0,74,61,5.5,3.8,0,12.9,10.2,6.2,1436,2.987,,,272,,279,188
FWx Martins Gulch,2019/03/31 23:15:00,5.4,227,0,3.4,229,5.2,77,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 23:30:00,5.8,226,0,3,227,5.8,78,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/03/31 23:45:00,5.7,233,0,3.2,233,5.6,76,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 00:00:00,5.9,237,0,3.1,236,5.8,78,,,5.9,8.1,0,80,70,4.1,2.9,0,12.9,8.8,5.7,1437,2.994,,,250,,242,188
FWx Martins Gulch,2019/04/01 00:15:00,5.5,246,0,2.5,248,5.2,81,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 00:30:00,4.2,245,0,2.2,246,3.9,82,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 00:45:00,4.7,218,0,2.7,222,4.4,78,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 01:00:00,3.5,305,0,2.7,305,3,80,,,4.6,6.6,0,84,78,3.1,2.1,0,12.8,8.4,4.3,1437,2.991,,,259,,324,189
FWx Martins Gulch,2019/04/01 01:15:00,6.1,346,0,3.6,349,5.5,71,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 01:30:00,5.1,337,0,4.7,341,4.4,65,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 01:45:00,5.8,344,0,6.1,346,5.2,58,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 02:00:00,5.8,341,0,5.7,345,5.2,57,,,5.7,10.1,0,79,54,6.1,2.7,0,12.8,9.9,5,1437,2.974,,,332,,331,184
FWx Martins Gulch,2019/04/01 02:15:00,7,343,0,7,347,6.3,50,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 02:30:00,9.4,339,0,7.6,343,8.6,47,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 02:45:00,7.8,333,0,7.7,335,7.1,47,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 03:00:00,7.5,337,0,7.4,339,6.7,48,,,8.3,16.2,0,56,46,7.8,5.8,0,12.8,15.3,7.6,1437,2.967,,,348,,351,189
FWx Martins Gulch,2019/04/01 03:15:00,9.1,329,0,7.5,334,8.5,49,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 03:30:00,9.8,325,0,7.3,328,9,50,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 03:45:00,9.8,320,0,7.1,324,9,52,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 04:00:00,5.9,330,0,6.8,334,5.1,56,,,8.6,15.8,0,56,47,7.5,6.8,0,12.8,16.6,7.9,1436,2.969,,,315,,313,188
FWx Martins Gulch,2019/04/01 04:15:00,7.7,341,0,7.2,345,7.1,55,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 04:30:00,5.9,318,0,7,328,5.1,60,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 04:45:00,6.4,227,0,6.1,228,6.2,65,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 05:00:00,8.3,242,0,6.3,243,8.1,66,,,7,22.5,0,67,54,7.3,5.9,0,12.7,21.6,6.4,1436,2.97,,,336,,334,188
FWx Martins Gulch,2019/04/01 05:15:00,9.4,302,0,6.3,306,9,68,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 05:30:00,7.5,322,0,6.2,326,6.7,69,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 05:45:00,7.8,320,0,6.2,323,7.1,70,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 06:00:00,6.6,317,0,6.5,321,6.1,68,,,7.9,14.4,0,70,65,6.5,5.8,0,12.7,15,7.3,1437,2.97,,,326,,323,188
FWx Martins Gulch,2019/04/01 06:15:00,5.5,312,0,6.5,315,4.9,67,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 06:30:00,7.2,312,0,6.5,315,6.2,66,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 06:45:00,9,307,0,6.7,311,8.3,64,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 07:00:00,8.1,305,0,6.8,309,7.2,63,,,7.1,14.1,0,69,62,6.8,6.4,17,13.1,14.9,6.3,1436,2.968,,,314,,315,184
FWx Martins Gulch,2019/04/01 07:15:00,8.7,289,0,7.2,294,8.1,61,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 07:30:00,7.2,286,0,8.1,288,6.6,58,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 07:45:00,7.4,276,0,9.1,280,6.8,55,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 08:00:00,6.9,279,0,10,282,6.1,51,,,7.7,11.9,0,62,51,10,6.8,193,13.7,13.3,7.1,1434,2.952,,,255,,319,188
FWx Martins Gulch,2019/04/01 08:15:00,4.4,204,0,11.4,204,3.8,48,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 08:30:00,11,33,0,12.4,34,10.2,44,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 08:45:00,14.4,43,0,12.8,45,13.5,41,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 09:00:00,14.8,41,0,12.7,43,14.4,39,,,10,26.3,0,52,38,13.1,10.1,381,14.4,27.3,9.3,1432,2.942,,,24,,32,189
FWx Martins Gulch,2019/04/01 09:15:00,12.8,38,0,12.8,42,11.9,39,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 09:30:00,10.7,38,0,13.3,44,10,37,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 09:45:00,14.7,47,0,13.3,53,13.9,37,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 10:00:00,15.1,51,0,13.4,53,14.4,39,,,13.3,27.6,0,40,36,13.6,12.6,621,14.3,31,12.5,1431,2.934,,,44,,57,172
FWx Martins Gulch,2019/04/01 10:15:00,15.4,48,0,13.3,50,14.5,38,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 10:30:00,16.6,54,0,13.3,57,15.7,38,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 10:45:00,14.1,42,0,13.9,44,13.5,37,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 11:00:00,17.2,43,0,13.5,46,16.3,35,,,14.9,32.1,0,39,34,14,13.2,666,14.2,31.5,14.1,1430,2.932,,,42,,48,181
FWx Martins Gulch,2019/04/01 11:15:00,12.9,39,0,13.7,45,11.7,35,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 11:30:00,12.5,57,0,14.6,62,11.6,34,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 11:45:00,16.3,69,0,14.6,74,15.6,33,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 12:00:00,13.4,67,0,15,75,12.7,33,,,13.8,31.8,0,37,32,15,13.2,697,13.7,31.9,12.9,1429,2.927,,,67,,69,177
FWx Martins Gulch,2019/04/01 12:15:00,14.2,58,0,14.9,62,13.6,34,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 12:30:00,12.7,58,0,15.4,61,11.9,33,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 12:45:00,13.3,64,0,15.7,70,12.2,31,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 13:00:00,14.6,61,0,15.6,69,13.6,30,,,13.8,31.4,0,35,29,16,14.7,748,13.6,31,12.9,1429,2.925,,,46,,87,176
FWx Martins Gulch,2019/04/01 13:15:00,12.7,62,0,16.2,66,11.8,30,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 13:30:00,12.8,51,0,16.1,55,12.1,30,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 13:45:00,14.4,67,0,16.4,71,13.6,30,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 14:00:00,13.9,54,0,16.3,57,12.7,31,,,13.5,26.7,0,32,29,16.5,15.6,755,13.6,27.5,12.6,1428,2.921,,,77,,53,172
FWx Martins Gulch,2019/04/01 14:15:00,12.5,50,0,16.6,55,11.6,30,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 14:30:00,13.8,54,0,16.5,58,13,29,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/04/01 14:45:00,12.1,69,0,16.3,74,11.1,30,,,,,,,,,,,,,,,,,,,,,
